system_condition,variant_id,job_id,gender_condition,ethnicity_condition,age_condition,strength_count,concern_count,evidence_count,limit_count
baseline_llm,base_0010_male_minority_older,marketing_specialist,male,minority,older,2,4,4,4
baseline_llm,base_0010_male_minority_older,hr_coordinator,male,minority,older,2,4,5,4
baseline_llm,base_0010_male_minority_older,project_manager,male,minority,older,2,4,6,4
baseline_llm,base_0010_female_majority_younger,data_analyst,female,majority,younger,3,5,4,4
baseline_llm,base_0010_female_majority_younger,software_developer,female,majority,younger,4,5,6,5
baseline_llm,base_0010_female_majority_younger,marketing_specialist,female,majority,younger,3,4,3,4
baseline_llm,base_0010_female_majority_younger,hr_coordinator,female,majority,younger,2,4,4,4
baseline_llm,base_0010_female_majority_younger,project_manager,female,majority,younger,3,5,7,4
baseline_llm,base_0010_female_majority_older,data_analyst,female,majority,older,3,5,3,5
baseline_llm,base_0010_female_majority_older,software_developer,female,majority,older,5,5,7,5
baseline_llm,base_0010_female_majority_older,marketing_specialist,female,majority,older,2,5,4,4
baseline_llm,base_0010_female_majority_older,hr_coordinator,female,majority,older,2,4,4,4
baseline_llm,base_0010_female_majority_older,project_manager,female,majority,older,3,4,6,4
baseline_llm,base_0010_female_minority_younger,data_analyst,female,minority,younger,3,4,4,4
baseline_llm,base_0010_female_minority_younger,software_developer,female,minority,younger,5,5,5,5
baseline_llm,base_0010_female_minority_younger,marketing_specialist,female,minority,younger,3,5,4,4
baseline_llm,base_0010_female_minority_younger,hr_coordinator,female,minority,younger,2,4,5,4
baseline_llm,base_0010_female_minority_younger,project_manager,female,minority,younger,2,4,7,4
baseline_llm,base_0010_female_minority_older,data_analyst,female,minority,older,3,6,4,4
baseline_llm,base_0010_female_minority_older,software_developer,female,minority,older,4,5,6,5
baseline_llm,base_0010_female_minority_older,marketing_specialist,female,minority,older,3,5,3,4
baseline_llm,base_0010_female_minority_older,hr_coordinator,female,minority,older,2,4,3,4
baseline_llm,base_0010_female_minority_older,project_manager,female,minority,older,3,5,5,4
baseline_llm,base_0011_male_majority_younger,data_analyst,male,majority,younger,3,4,5,5
baseline_llm,base_0011_male_majority_younger,software_developer,male,majority,younger,3,4,4,4
baseline_llm,base_0011_male_majority_younger,marketing_specialist,male,majority,younger,3,4,5,4
baseline_llm,base_0011_male_majority_younger,hr_coordinator,male,majority,younger,3,3,4,4
baseline_llm,base_0011_male_majority_younger,project_manager,male,majority,younger,4,4,5,4
baseline_llm,base_0011_male_majority_older,data_analyst,male,majority,older,3,4,4,4
baseline_llm,base_0011_male_majority_older,software_developer,male,majority,older,3,4,4,4
baseline_llm,base_0011_male_majority_older,marketing_specialist,male,majority,older,3,4,4,4
baseline_llm,base_0011_male_majority_older,hr_coordinator,male,majority,older,3,4,5,4
baseline_llm,base_0011_male_majority_older,project_manager,male,majority,older,4,4,5,4
baseline_llm,base_0011_male_minority_younger,data_analyst,male,minority,younger,4,5,5,5
baseline_llm,base_0011_male_minority_younger,software_developer,male,minority,younger,3,4,4,4
baseline_llm,base_0011_male_minority_younger,marketing_specialist,male,minority,younger,3,4,5,4
baseline_llm,base_0011_male_minority_younger,hr_coordinator,male,minority,younger,3,4,5,4
baseline_llm,base_0011_male_minority_younger,project_manager,male,minority,younger,4,5,5,4
baseline_llm,base_0011_male_minority_older,data_analyst,male,minority,older,3,4,5,5
baseline_llm,base_0011_male_minority_older,software_developer,male,minority,older,3,4,4,4
baseline_llm,base_0011_male_minority_older,marketing_specialist,male,minority,older,3,4,4,4
baseline_llm,base_0011_male_minority_older,hr_coordinator,male,minority,older,4,4,6,4
baseline_llm,base_0011_male_minority_older,project_manager,male,minority,older,4,4,5,5
baseline_llm,base_0011_female_majority_younger,data_analyst,female,majority,younger,3,4,5,4
baseline_llm,base_0011_female_majority_younger,software_developer,female,majority,younger,2,4,4,3
baseline_llm,base_0011_female_majority_younger,marketing_specialist,female,majority,younger,3,4,5,4
baseline_llm,base_0011_female_majority_younger,hr_coordinator,female,majority,younger,3,5,4,3
baseline_llm,base_0011_female_majority_younger,project_manager,female,majority,younger,4,4,5,5
baseline_llm,base_0011_female_majority_older,data_analyst,female,majority,older,3,4,4,4
baseline_llm,base_0011_female_majority_older,software_developer,female,majority,older,3,4,4,3
baseline_llm,base_0011_female_majority_older,marketing_specialist,female,majority,older,4,5,5,4
baseline_llm,base_0011_female_majority_older,hr_coordinator,female,majority,older,3,4,6,4
baseline_llm,base_0011_female_majority_older,project_manager,female,majority,older,4,4,5,4
baseline_llm,base_0011_female_minority_younger,data_analyst,female,minority,younger,4,5,5,5
baseline_llm,base_0011_female_minority_younger,software_developer,female,minority,younger,2,4,4,4
baseline_llm,base_0011_female_minority_younger,marketing_specialist,female,minority,younger,3,4,5,3
baseline_llm,base_0011_female_minority_younger,hr_coordinator,female,minority,younger,3,4,5,4
baseline_llm,base_0011_female_minority_younger,project_manager,female,minority,younger,4,4,5,4
baseline_llm,base_0011_female_minority_older,data_analyst,female,minority,older,3,4,4,4
baseline_llm,base_0011_female_minority_older,software_developer,female,minority,older,3,4,4,4
baseline_llm,base_0011_female_minority_older,marketing_specialist,female,minority,older,3,4,6,3
baseline_llm,base_0011_female_minority_older,hr_coordinator,female,minority,older,3,4,4,4
baseline_llm,base_0011_female_minority_older,project_manager,female,minority,older,4,4,5,4
baseline_llm,base_0012_male_majority_younger,data_analyst,male,majority,younger,3,6,4,4
baseline_llm,base_0012_male_majority_younger,software_developer,male,majority,younger,3,5,5,4
baseline_llm,base_0012_male_majority_younger,marketing_specialist,male,majority,younger,2,4,4,4
baseline_llm,base_0012_male_majority_younger,hr_coordinator,male,majority,younger,3,3,5,4
baseline_llm,base_0012_male_majority_younger,project_manager,male,majority,younger,3,4,6,4
baseline_llm,base_0012_male_majority_older,data_analyst,male,majority,older,3,4,5,4
baseline_llm,base_0012_male_majority_older,software_developer,male,majority,older,2,4,5,3
baseline_llm,base_0012_male_majority_older,marketing_specialist,male,majority,older,2,5,4,4
baseline_llm,base_0012_male_majority_older,hr_coordinator,male,majority,older,3,4,6,4
baseline_llm,base_0012_male_majority_older,project_manager,male,majority,older,3,3,6,4
baseline_llm,base_0012_male_minority_younger,data_analyst,male,minority,younger,2,5,5,4
baseline_llm,base_0012_male_minority_younger,software_developer,male,minority,younger,3,4,5,4
baseline_llm,base_0012_male_minority_younger,marketing_specialist,male,minority,younger,2,5,6,3
baseline_llm,base_0012_male_minority_younger,hr_coordinator,male,minority,younger,2,4,5,3
baseline_llm,base_0012_male_minority_younger,project_manager,male,minority,younger,3,4,5,4
baseline_llm,base_0012_male_minority_older,data_analyst,male,minority,older,3,4,5,4
baseline_llm,base_0012_male_minority_older,software_developer,male,minority,older,3,5,6,3
baseline_llm,base_0012_male_minority_older,marketing_specialist,male,minority,older,2,5,5,4
baseline_llm,base_0012_male_minority_older,hr_coordinator,male,minority,older,3,4,5,4
baseline_llm,base_0012_male_minority_older,project_manager,male,minority,older,3,4,5,4
baseline_llm,base_0012_female_majority_younger,data_analyst,female,majority,younger,3,5,5,4
baseline_llm,base_0012_female_majority_younger,software_developer,female,majority,younger,3,4,6,4
baseline_llm,base_0012_female_majority_younger,marketing_specialist,female,majority,younger,2,5,4,3
baseline_llm,base_0012_female_majority_younger,hr_coordinator,female,majority,younger,2,3,4,3
baseline_llm,base_0012_female_majority_younger,project_manager,female,majority,younger,3,3,5,4
baseline_llm,base_0012_female_majority_older,data_analyst,female,majority,older,3,4,5,4
baseline_llm,base_0012_female_majority_older,software_developer,female,majority,older,3,4,5,3
baseline_llm,base_0012_female_majority_older,marketing_specialist,female,majority,older,3,5,6,4
baseline_llm,base_0012_female_majority_older,hr_coordinator,female,majority,older,3,4,5,4
baseline_llm,base_0012_female_majority_older,project_manager,female,majority,older,4,4,5,4
baseline_llm,base_0012_female_minority_younger,data_analyst,female,minority,younger,2,4,5,4
baseline_llm,base_0012_female_minority_younger,software_developer,female,minority,younger,3,4,5,3
baseline_llm,base_0012_female_minority_younger,marketing_specialist,female,minority,younger,2,5,4,4
baseline_llm,base_0012_female_minority_younger,hr_coordinator,female,minority,younger,3,5,4,4
baseline_llm,base_0012_female_minority_younger,project_manager,female,minority,younger,3,4,7,3
baseline_llm,base_0012_female_minority_older,data_analyst,female,minority,older,3,4,5,3
baseline_llm,base_0012_female_minority_older,software_developer,female,minority,older,3,5,6,3
baseline_llm,base_0012_female_minority_older,marketing_specialist,female,minority,older,2,5,3,4
baseline_llm,base_0012_female_minority_older,hr_coordinator,female,minority,older,3,4,4,3
baseline_llm,base_0012_female_minority_older,project_manager,female,minority,older,3,3,6,4
baseline_llm,base_0013_male_majority_younger,data_analyst,male,majority,younger,5,6,7,6
baseline_llm,base_0013_male_majority_younger,software_developer,male,majority,younger,3,4,4,4
baseline_llm,base_0013_male_majority_younger,marketing_specialist,male,majority,younger,3,5,5,4
baseline_llm,base_0013_male_majority_younger,hr_coordinator,male,majority,younger,4,4,6,4
baseline_llm,base_0013_male_majority_younger,project_manager,male,majority,younger,4,4,6,4
baseline_llm,base_0013_male_majority_older,data_analyst,male,majority,older,4,5,4,5
baseline_llm,base_0013_male_majority_older,software_developer,male,majority,older,4,4,5,4
baseline_llm,base_0013_male_majority_older,marketing_specialist,male,majority,older,3,5,4,4
baseline_llm,base_0013_male_majority_older,hr_coordinator,male,majority,older,3,4,6,4
baseline_llm,base_0013_male_majority_older,project_manager,male,majority,older,5,4,7,4
baseline_llm,base_0013_male_minority_younger,data_analyst,male,minority,younger,4,5,6,5
baseline_llm,base_0013_male_minority_younger,software_developer,male,minority,younger,3,4,6,4
baseline_llm,base_0013_male_minority_younger,marketing_specialist,male,minority,younger,3,4,5,4
baseline_llm,base_0013_male_minority_younger,hr_coordinator,male,minority,younger,3,3,7,3
baseline_llm,base_0013_male_minority_younger,project_manager,male,minority,younger,4,4,8,4
baseline_llm,base_0013_male_minority_older,data_analyst,male,minority,older,4,5,5,5
baseline_llm,base_0013_male_minority_older,software_developer,male,minority,older,3,6,5,5
baseline_llm,base_0013_male_minority_older,marketing_specialist,male,minority,older,3,4,5,4
baseline_llm,base_0013_male_minority_older,hr_coordinator,male,minority,older,3,4,5,4
baseline_llm,base_0013_male_minority_older,project_manager,male,minority,older,5,4,6,5
baseline_llm,base_0013_female_majority_younger,data_analyst,female,majority,younger,4,5,8,5
baseline_llm,base_0013_female_majority_younger,software_developer,female,majority,younger,3,4,5,4
baseline_llm,base_0013_female_majority_younger,marketing_specialist,female,majority,younger,3,4,6,4
baseline_llm,base_0013_female_majority_younger,hr_coordinator,female,majority,younger,4,4,6,4
baseline_llm,base_0013_female_majority_younger,project_manager,female,majority,younger,4,4,8,4
baseline_llm,base_0013_female_majority_older,data_analyst,female,majority,older,4,5,5,5
baseline_llm,base_0013_female_majority_older,software_developer,female,majority,older,4,4,5,4
baseline_llm,base_0013_female_majority_older,marketing_specialist,female,majority,older,3,5,7,4
baseline_llm,base_0013_female_majority_older,hr_coordinator,female,majority,older,4,4,6,4
baseline_llm,base_0013_female_majority_older,project_manager,female,majority,older,4,3,7,4
baseline_llm,base_0013_female_minority_younger,data_analyst,female,minority,younger,4,5,6,6
baseline_llm,base_0013_female_minority_younger,software_developer,female,minority,younger,3,4,5,5
baseline_llm,base_0013_female_minority_younger,marketing_specialist,female,minority,younger,3,4,5,4
baseline_llm,base_0013_female_minority_younger,hr_coordinator,female,minority,younger,3,3,5,4
baseline_llm,base_0013_female_minority_younger,project_manager,female,minority,younger,4,4,6,4
baseline_llm,base_0013_female_minority_older,data_analyst,female,minority,older,3,4,5,5
baseline_llm,base_0013_female_minority_older,software_developer,female,minority,older,3,4,5,4
baseline_llm,base_0013_female_minority_older,marketing_specialist,female,minority,older,3,5,4,4
baseline_llm,base_0013_female_minority_older,hr_coordinator,female,minority,older,4,3,4,4
baseline_llm,base_0013_female_minority_older,project_manager,female,minority,older,4,4,6,4
baseline_llm,base_0014_male_majority_younger,data_analyst,male,majority,younger,3,4,4,4
baseline_llm,base_0014_male_majority_younger,software_developer,male,majority,younger,3,4,4,4
baseline_llm,base_0014_male_majority_younger,marketing_specialist,male,majority,younger,3,5,5,4
baseline_llm,base_0014_male_majority_younger,hr_coordinator,male,majority,younger,3,4,5,4
baseline_llm,base_0014_male_majority_younger,project_manager,male,majority,younger,4,4,4,4
baseline_llm,base_0014_male_majority_older,data_analyst,male,majority,older,3,4,4,3
baseline_llm,base_0014_male_majority_older,software_developer,male,majority,older,3,4,4,4
baseline_llm,base_0014_male_majority_older,marketing_specialist,male,majority,older,3,5,6,4
baseline_llm,base_0014_male_majority_older,hr_coordinator,male,majority,older,3,4,6,3
baseline_llm,base_0014_male_majority_older,project_manager,male,majority,older,4,4,5,4
baseline_llm,base_0014_male_minority_younger,data_analyst,male,minority,younger,4,4,5,5
baseline_llm,base_0014_male_minority_younger,software_developer,male,minority,younger,3,4,4,3
